ticker,S5COND Index,S5COND Index,S5COND Index,S5COND Index,S5COND Index,S5COND Index,S5COND Index,S5COND Index,S5CONS Index,S5CONS Index,S5CONS Index,S5CONS Index,S5CONS Index,S5CONS Index,S5CONS Index,S5CONS Index,S5ENRS Index,S5ENRS Index,S5ENRS Index,S5ENRS Index,S5ENRS Index,S5ENRS Index,S5ENRS Index,S5ENRS Index,S5FINL Index,S5FINL Index,S5FINL Index,S5FINL Index,S5FINL Index,S5FINL Index,S5FINL Index,S5FINL Index,S5HLTH Index,S5HLTH Index,S5HLTH Index,S5HLTH Index,S5HLTH Index,S5HLTH Index,S5HLTH Index,S5HLTH Index,S5INDU Index,S5INDU Index,S5INDU Index,S5INDU Index,S5INDU Index,S5INDU Index,S5INDU Index,S5INDU Index,S5INFT Index,S5INFT Index,S5INFT Index,S5INFT Index,S5INFT Index,S5INFT Index,S5INFT Index,S5INFT Index,S5MATR Index,S5MATR Index,S5MATR Index,S5MATR Index,S5MATR Index,S5MATR Index,S5MATR Index,S5MATR Index,S5TELS Index,S5TELS Index,S5TELS Index,S5TELS Index,S5TELS Index,S5TELS Index,S5TELS Index,S5TELS Index,S5UTIL Index,S5UTIL Index,S5UTIL Index,S5UTIL Index,S5UTIL Index,S5UTIL Index,S5UTIL Index,S5UTIL Index
field,EARN_YLD,EST_LTG_EPS_AGGTE,FREE_CASH_FLOW_YIELD,PE_RATIO,PX_LAST,PX_TO_BOOK_RATIO,PX_TO_SALES_RATIO,TOT_DEBT_TO_TOT_ASSET,EARN_YLD,EST_LTG_EPS_AGGTE,FREE_CASH_FLOW_YIELD,PE_RATIO,PX_LAST,PX_TO_BOOK_RATIO,PX_TO_SALES_RATIO,TOT_DEBT_TO_TOT_ASSET,EARN_YLD,EST_LTG_EPS_AGGTE,FREE_CASH_FLOW_YIELD,PE_RATIO,PX_LAST,PX_TO_BOOK_RATIO,PX_TO_SALES_RATIO,TOT_DEBT_TO_TOT_ASSET,EARN_YLD,EST_LTG_EPS_AGGTE,FREE_CASH_FLOW_YIELD,PE_RATIO,PX_LAST,PX_TO_BOOK_RATIO,PX_TO_SALES_RATIO,TOT_DEBT_TO_TOT_ASSET,EARN_YLD,EST_LTG_EPS_AGGTE,FREE_CASH_FLOW_YIELD,PE_RATIO,PX_LAST,PX_TO_BOOK_RATIO,PX_TO_SALES_RATIO,TOT_DEBT_TO_TOT_ASSET,EARN_YLD,EST_LTG_EPS_AGGTE,FREE_CASH_FLOW_YIELD,PE_RATIO,PX_LAST,PX_TO_BOOK_RATIO,PX_TO_SALES_RATIO,TOT_DEBT_TO_TOT_ASSET,EARN_YLD,EST_LTG_EPS_AGGTE,FREE_CASH_FLOW_YIELD,PE_RATIO,PX_LAST,PX_TO_BOOK_RATIO,PX_TO_SALES_RATIO,TOT_DEBT_TO_TOT_ASSET,EARN_YLD,EST_LTG_EPS_AGGTE,FREE_CASH_FLOW_YIELD,PE_RATIO,PX_LAST,PX_TO_BOOK_RATIO,PX_TO_SALES_RATIO,TOT_DEBT_TO_TOT_ASSET,EARN_YLD,EST_LTG_EPS_AGGTE,FREE_CASH_FLOW_YIELD,PE_RATIO,PX_LAST,PX_TO_BOOK_RATIO,PX_TO_SALES_RATIO,TOT_DEBT_TO_TOT_ASSET,EARN_YLD,EST_LTG_EPS_AGGTE,FREE_CASH_FLOW_YIELD,PE_RATIO,PX_LAST,PX_TO_BOOK_RATIO,PX_TO_SALES_RATIO,TOT_DEBT_TO_TOT_ASSET
date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-29,,,,,,,,,,,,,,,,,5.5015,-2.03,4.57,18.177,437.97,1.5424,1.1014,24.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-30,,,,,,,,,,,,,,,,,5.6207,-2.02,4.66,17.7914,428.68,1.5097,1.0781,24.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-31,,,,,,,,,,,,,,,,,5.6472999999999995,-1.99,4.6899999999999995,17.7076,426.66,1.5026000000000002,1.073,24.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-01,,,,,,,,,,,,,,,,,5.5091,-2.02,4.57,18.1516,437.36,1.5403,1.0999,24.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-04,,,,,,,,,,,,,,,,,5.3411,-2.33,4.43,18.7227,451.12,1.5887,1.1345,24.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-05,,,,,,,,,,,,,,,,,5.3169,-2.33,4.41,18.8078,453.17,1.596,1.1397,24.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-06,,,,,,,,,,,,,,,,,5.4416,17.62,4.52,18.377,442.79,1.5594000000000001,1.1136,24.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-07,,,,,,,,,,,,,,,,,5.357,16.79,4.45,18.6671,449.78,1.584,1.1311,24.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-08,,,,,,,,,,,,,,,,,5.4008,16.82,4.48,18.5156,446.13,1.5712000000000002,1.1219999999999999,24.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-11,,,,,,,,,,,,,,,,,5.431,16.83,4.51,18.4127,443.65,1.5624,1.1157,24.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-12,,,,,,,,,,,,,,,,,5.4631,16.53,4.53,18.3048,441.05,1.5533000000000001,1.1092,24.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-13,,,,,,,,,,,,,,,,,5.4912,17.06,4.5600000000000005,18.211,438.79,1.5453000000000001,1.1035,24.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-14,,,,,,,,,,,,,,,,,5.5074,19.38,4.57,18.1575,437.5,1.5408,1.1002,24.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-15,,,,,,,,,,,,,,,,,5.4707,18.32,4.54,18.2791,440.43,1.5511,1.1076,24.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-18,,,,,,,,,,,,,,,,,5.5445,-9.11,4.6,18.0358,434.57,1.5304,1.0929,24.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-19,,,,,,,,,,,,,,,,,5.6274,-7.9399999999999995,4.67,17.7702,428.17,1.5079,1.0768,24.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-20,,,,,,,,,,,,,,,,,5.5696,-8.84,4.62,17.9545,432.61,1.5234999999999999,1.088,24.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-21,,,,,,,,,,,,,,,,,5.4801,-8.87,4.55,18.2479,439.68,1.5484,1.1057,24.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-22,,,,,,,,,,,,,,,,,5.4992,-9.26,4.5600000000000005,18.1844,438.15,1.5431,1.1019,24.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-25,,,,,,,,,,,,,,,,,5.4903,-9.92,4.5600000000000005,18.2139,438.86,1.5455999999999999,1.1037,24.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-26,,,,,,,,,,,,,,,,,5.5464,-9.72,4.6,18.0296,434.42,1.5299,1.0925,24.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-27,,,,,,,,,,,,,,,,,5.5291,-10.12,4.59,18.0861,435.78,1.5347,1.0959,24.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-28,,,,,,,,,,,,,,,,,5.5291,-10.12,4.59,18.0861,435.78,1.5347,1.0959,24.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-29,,,,,,,,,,,,,,,,,5.5856,-9.53,4.64,17.903,431.37,1.5192,1.0848,24.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-02,,,,,,,,,,,,,,,,,5.5841,-9.99,4.63,17.908,431.49,1.5196,1.0851,24.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-03,,,,,,,,,,,,,,,,,5.6719,-9.85,4.71,17.6308,424.81,1.4961,1.0683,24.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-04,,,,,,,,,,,,,,,,,5.5842,-10.91,4.63,17.9076,431.48,1.5196,1.0851,24.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-05,,,,,,,,,,,,,,,,,5.6121,-10.88,4.66,17.8188,429.34,1.512,1.0796999999999999,24.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-06,,,,,,,,,,,,,,,,,5.5022,-12.54,4.57,18.1745,437.91,1.5422,1.1013,24.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-09,,,,,,,,,,,,,,,,,5.5158000000000005,-13.86,4.58,18.1296,436.83,1.5384,1.0986,24.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-10,,,,,,,,,,,,,,,,,5.5075,-14.35,4.57,18.157,437.49,1.5407,1.1002,24.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-11,,,,,,,,,,,,,,,,,5.5161,-114.17,4.58,18.1288,436.81,1.5383,1.0985,24.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-12,,,,,,,,,,,,,,,,,5.4097,1.41,4.49,18.4853,445.4,1.5686,1.1201,24.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-13,,,,,,,,,,,,,,,,,5.4593,1.4,4.53,18.3172,441.35,1.5543,1.1099,24.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-16,,,,,,,,,,,,,,,,,5.3826,1.41,4.47,18.5783,447.64,1.5765,1.1258,24.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-17,,,,,,,,,,,,,,,,,5.3847,1.41,4.47,18.5712,447.47,1.5758999999999999,1.1253,24.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-18,,,,,,,,,,,,,,,,,5.3684,1.42,4.46,18.6277,448.83,1.5807,1.1287,24.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-19,,,,,,,,,,,,,,,,,5.3717,1.9,4.46,18.6161,448.55,1.5796999999999999,1.1280000000000001,24.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-20,,,,,,,,,,,,,,,,,5.3251,1.9,4.42,18.7792,452.48,1.5935000000000001,1.1379,24.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-23,,,,,,,,,,,,,,,,,5.264,1.76,4.37,18.997,457.28,1.6106,1.1519,24.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-24,,,,,,,,,,,,,,,,,5.2665,1.76,4.37,18.9878,457.06,1.6098,1.1513,24.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-25,,,,,,,,,,,,,,,,,5.2665,1.76,4.37,18.9878,457.06,1.6098,1.1513,24.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-26,,,,,,,,,,,,,,,,,5.266,1.77,4.37,18.9899,457.11,1.6099999999999999,1.1514,24.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-27,,,,,,,,,,,,,,,,,5.2908,1.77,4.39,18.9006,454.96,1.6024,1.146,24.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-30,,,,,,,,,,,,,,,,,5.3092,1.77,4.4,18.8354,453.39,1.5969,1.1421000000000001,24.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-31,,,,,,,,,,,,,,,,,4.6461,1.77,3.57,21.5232,456.46,1.6545999999999998,1.1645,23.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-01,,,,,,,,,,,,,,,,,4.6461,1.77,3.57,21.5232,456.46,1.6545999999999998,1.1645,23.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1844,10.63,5.78,19.2885,987.65,4.0341,1.6785,31.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1844,10.64,5.78,19.2885,987.65,4.0341,1.6785,31.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.302,8.84,5.91,18.8608,965.75,3.9446,1.6413,31.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1472999999999995,8.83,5.73,19.4275,994.77,4.0631,1.6905999999999999,31.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1263,8.83,5.71,19.5072,998.85,4.0798,1.6976,31.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0783,9.34,5.66,19.6917,1008.3,4.1184,1.7136,31.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0622,9.36,5.64,19.7544,1011.51,4.1315,1.7191,31.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0499,9.41,5.63,19.8023,1013.96,4.1415,1.7233,31.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0334,9.4,5.61,19.8671,1017.28,4.1551,1.7288999999999999,31.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0927,9.39,5.67,19.6361,1005.45,4.1068,1.7088,31.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0054,9.43,5.58,19.9784,1022.98,4.1784,1.7386,31.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.013,9.56,5.58,19.948,1021.42,4.172,1.7359,31.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9683,9.62,5.53,20.1276,1030.62,4.2096,1.7516,31.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9031,9.7,5.46,20.3955,1042.81,4.2606,1.7762,31.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9031,9.7,5.46,20.3955,1042.81,4.2606,1.7762,31.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9384,9.69,5.5,20.2496,1035.35,4.2302,1.7635,31.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9459,9.35,5.25,20.2187,1036.65,4.2355,1.7657,31.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9775,9.38,5.29,20.0904,1027.7,4.1989,1.7578,31.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9741,9.25,5.28,20.1043,1029.15,4.2026,1.7601,31.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0312,9.38,5.35,19.8761,1017.44,4.1548,1.7401,31.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0077,9.41,5.32,19.9693,1022.21,4.1742,1.7482,31.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9403,9.34,5.25,20.2416,1036.15,4.2312,1.7721,31.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8861,9.32,5.19,20.4663,1047.87,4.2759,1.792,31.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8751999999999995,9.36,5.18,20.512,1050.21,4.2855,1.796,31.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.892,10.38,5.24,20.4415,1046.61,4.2707,1.7899,31.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8865,11.3,5.24,20.4645,1045.77,4.2673,1.7884,31.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8688,11.31,5.19,20.5388,1049.57,4.2829,1.795,31.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9212,11.17,5.24,20.3204,1038.49,4.2377,1.776,31.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9149,11.07,5.23,20.3465,1040.39,4.2411,1.7763,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9223,11.22,5.24,20.3155,1039.02,4.2367,1.7755999999999998,31.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.857,11.1,5.17,20.5887,1052.99,4.2937,1.7995,31.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8451,11.11,5.16,20.6393,1055.58,4.3042,1.8039,31.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8338,11.08,5.15,20.6876,1058.05,4.3143,1.8081,31.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8088,11.1,5.07,20.7953,1073.62,4.3778,1.8348,31.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8088,11.1,5.07,20.7953,1073.62,4.3778,1.8348,31.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8208,10.92,5.09,20.7435,1070.95,4.3669,1.8302,31.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8256,10.8,5.09,20.7228,1069.57,4.3613,1.8285,30.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8684,10.76,5.14,20.5405,1060.16,4.3229,1.8125,30.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8225,10.74,5.09,20.7362,1070.06,4.3633,1.8302,30.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8181,10.64,5.09,20.7552,1070.57,4.3654,1.8317999999999999,30.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8324,10.67,5.11,20.6937,1067.19,4.3516,1.826,30.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8559,10.67,5.13,20.5934,1061.97,4.3303,1.817,30.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8706,10.51,5.15,20.5313,1058.77,4.3172,1.8115999999999999,30.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8027,10.62,5.07,20.8216,1073.74,4.3783,1.8372000000000002,30.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8678,10.61,5.14,20.5433,1059.39,4.3198,1.8126,30.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8712,10.58,5.15,20.5288,1058.64,4.3167,1.8113000000000001,30.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9441,10.43,5.22,20.2263,1043.04,4.2531,1.7847,30.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9836,10.52,5.27,20.0657,1034.76,4.2193,1.7705,30.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9959,10.57,5.28,20.0165,1032.22,4.209,1.7661,30.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.938,10.61,5.22,20.2513,1044.33,4.2584,1.7869000000000002,30.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9051,10.66,5.18,20.3868,1051.32,4.2869,1.7988,30.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8515,10.67,5.13,20.612,1062.93,4.3342,1.8187,30.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8639,10.63,5.14,20.5596,1060.23,4.3232,1.8141,30.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8401,10.63,5.11,20.6606,1065.44,4.3444,1.823,30.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8442,10.64,5.13,20.6433,1063.83,4.3327,1.8162,30.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8065,8.62,5.09,20.8052,1072.17,4.3666,1.8304,30.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.839,8.61,5.12,20.6655,1064.97,4.3373,1.8181,30.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
