ticker,XLB US Equity,XLB US Equity,XLB US Equity,XLB US Equity,XLC US Equity,XLC US Equity,XLC US Equity,XLC US Equity,XLE US Equity,XLE US Equity,XLE US Equity,XLE US Equity,XLF US Equity,XLF US Equity,XLF US Equity,XLF US Equity,XLI US Equity,XLI US Equity,XLI US Equity,XLI US Equity,XLK US Equity,XLK US Equity,XLK US Equity,XLK US Equity,XLP US Equity,XLP US Equity,XLP US Equity,XLP US Equity,XLU US Equity,XLU US Equity,XLU US Equity,XLU US Equity,XLV US Equity,XLV US Equity,XLV US Equity,XLV US Equity,XLY US Equity,XLY US Equity,XLY US Equity,XLY US Equity
field,EQY_INST_PCT_SH_OUT,PUT_CALL_OPEN_INTEREST_RATIO,PX_LAST,PX_VOLUME,EQY_INST_PCT_SH_OUT,PUT_CALL_OPEN_INTEREST_RATIO,PX_LAST,PX_VOLUME,EQY_INST_PCT_SH_OUT,PUT_CALL_OPEN_INTEREST_RATIO,PX_LAST,PX_VOLUME,EQY_INST_PCT_SH_OUT,PUT_CALL_OPEN_INTEREST_RATIO,PX_LAST,PX_VOLUME,EQY_INST_PCT_SH_OUT,PUT_CALL_OPEN_INTEREST_RATIO,PX_LAST,PX_VOLUME,EQY_INST_PCT_SH_OUT,PUT_CALL_OPEN_INTEREST_RATIO,PX_LAST,PX_VOLUME,EQY_INST_PCT_SH_OUT,PUT_CALL_OPEN_INTEREST_RATIO,PX_LAST,PX_VOLUME,EQY_INST_PCT_SH_OUT,PUT_CALL_OPEN_INTEREST_RATIO,PX_LAST,PX_VOLUME,EQY_INST_PCT_SH_OUT,PUT_CALL_OPEN_INTEREST_RATIO,PX_LAST,PX_VOLUME,EQY_INST_PCT_SH_OUT,PUT_CALL_OPEN_INTEREST_RATIO,PX_LAST,PX_VOLUME
date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-20,,,,,,,,,88.263,1.1257,57.03,10278156.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-21,,,,,,,,,88.263,1.0924,58.05,10503489.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-22,,,,,,,,,88.263,1.1843,58.8,21108485.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-23,,,,,,,,,88.263,1.1734,59.29,12213623.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-24,,,,,,,,,88.263,1.1674,59.04,13205551.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-25,,,,,,,,,88.263,1.1449,59.52,11874984.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-27,,,,,,,,,88.703,1.1449,59.52,11874984.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-28,,,,,,,,,88.703,1.1517,59.18,11756551.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-29,,,,,,,,,88.703,1.3008,59.42,13468418.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-30,,,,,,,,,88.703,1.3311,58.21,15506686.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-31,,,,,,,,,88.703,1.3538999999999999,57.96,15032442.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-01,,,,,,,,,88.703,1.4086,59.28,13310097.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-03,,,,,,,,,89.218,1.4086,59.28,13310097.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-04,,,,,,,,,89.218,1.4123,61.21,21530212.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-05,,,,,,,,,89.218,1.431,61.29,17555060.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-06,,,,,,,,,89.218,1.4457,60.04,17827895.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-07,,,,,,,,,89.218,1.4512,60.94,13241711.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-08,,,,,,,,,89.218,1.4328,60.69,10389848.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-10,,,,,,,,,84.05,1.4328,60.69,10389848.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-11,,,,,,,,,84.05,1.4264999999999999,60.35,14480473.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-12,,,,,,,,,84.05,1.388,60.04,12541246.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-13,,,,,,,,,84.05,1.3869,59.78,10793945.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-14,,,,,,,,,84.05,1.3694,59.62,8116977.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-15,,,,,,,,,84.05,1.3664,60.08,9183463.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-17,,,,,,,,,80.959,1.3664,60.08,9183463.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-18,,,,,,,,,80.959,1.4072,59.35,12754805.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-19,,,,,,,,,80.959,1.3783,58.47,15380355.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-20,,,,,,,,,80.959,1.3571,59.06,17147126.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-21,,,,,,,,,80.959,1.3225,60.03,15641682.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-22,,,,,,,,,80.959,1.3176,59.83,11491975.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-24,,,,,,,,,78.887,1.3176,59.83,11491975.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-25,,,,,,,,,78.887,1.2879,59.89,12338159.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-26,,,,,,,,,78.887,1.3158,59.34,13403157.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-27,,,,,,,,,78.887,1.3067,59.49,9668274.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-29,,,,,,,,,78.887,1.3168,58.89,7830226.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-01,,,,,,,,,79.202,1.3168,58.89,7830226.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-02,,,,,,,,,79.202,1.3017,58.89,15390992.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-03,,,,,,,,,79.202,1.332,58.01,17128314.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-04,,,,,,,,,79.202,1.2904,58.88,17430420.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-05,,,,,,,,,79.202,1.2873999999999999,58.6,10894161.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-06,,,,,,,,,79.202,1.28,59.72,16729654.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-08,,,,,,,,,75.32,1.28,59.72,16729654.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-09,,,,,,,,,75.32,1.2973,59.65,8839059.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-10,,,,,,,,,75.32,1.2810000000000001,59.77,8786138.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-11,,,,,,,,,75.32,1.2904,59.67,12436340.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-12,,,,,,,,,75.32,1.306,60.77,22492370.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-13,,,,,,,,,75.32,1.2809,60.31,11372454.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-15,,,,,,,,,75.926,1.2809,60.31,11372454.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-16,,,,,,,,,75.926,1.3067,61.12,11136816.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-17,,,,,,,,,75.926,1.3205,61.16,23154716.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-18,,,,,,,,,75.926,1.343,61.39,12942045.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-19,,,,,,,,,75.926,1.1723,61.37,12770101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-20,,,,,,,,,75.926,1.4222000000000001,61.36,17420045.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-22,,,,,,,,,77.182,1.4222000000000001,61.36,17420045.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-23,,,,,,,,,77.182,1.3578999999999999,61.99,13474589.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-24,,,,,,,,,77.182,1.2936,61.96,5037439.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-26,,,,,,,,,77.182,1.3048,61.94,10157173.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-27,,,,,,,,,77.182,1.2945,61.68,10718840.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-29,,,,,,,,,74.286,1.2945,61.68,10718840.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-30,,,,,,,,,74.286,1.3571,59.7,14632973.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-31,,,,,,,,,74.286,1.3072,60.04,10729021.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.214,1.0884,85.2,14179948.0,,,,
2019-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.214,1.0969,83.47,17668044.0,,,,
2019-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.214,1.1233,85.96,16262555.0,,,,
2019-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.214,1.1233,85.96,16262555.0,,,,
2019-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.214,1.1606,86.29,12387246.0,,,,
2019-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.214,1.1667,86.96,13370996.0,,,,
2019-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.214,1.16,87.35,11259669.0,,,,
2019-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.214,1.1622,87.52,10396767.0,,,,
2019-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.214,1.1627,87.81,7187901.0,,,,
2019-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.305,1.1627,87.81,7187901.0,,,,
2019-01-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.305,1.2401,86.84,5448972.0,,,,
2019-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.305,1.2215,88.4,10540620.0,,,,
2019-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.305,1.2525,88.24,8288920.0,,,,
2019-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.305,1.2892000000000001,89.02,8731630.0,,,,
2019-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.305,1.2963,90.08,13367509.0,,,,
2019-01-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.662,1.2963,90.08,13367509.0,,,,
2019-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.662,1.8112,89.46,12244517.0,,,,
2019-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.662,1.1927,89.56,7722861.0,,,,
2019-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.662,1.2162,88.81,11306954.0,,,,
2019-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.662,1.2178,88.92,7241935.0,,,,
2019-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.043,1.2178,88.92,7241935.0,,,,
2019-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.043,1.2469999999999999,87.91,7113845.0,,,,
2019-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.043,1.1955,88.34,11099240.0,,,,
2019-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.043,1.2317,89.55,11706827.0,,,,
2019-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.043,1.263,90.67,13410059.0,,,,
2019-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.043,1.2535,90.75,9386492.0,,,,
2019-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.654,1.2535,90.75,9386492.0,,,,
2019-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.654,1.3006,90.49,9308908.0,,,,
2019-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.654,1.2469999999999999,90.36,8921434.0,,,,
2019-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.654,1.3179,90.77,6135904.0,,,,
2019-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.654,1.3139,89.77,9511821.0,,,,
2019-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.654,1.2378,89.94,7284173.0,,,,
2019-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.059,1.2378,89.94,7284173.0,,,,
2019-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.059,1.2346,89.83,5017407.0,,,,
2019-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.059,1.1761,91.06,9093318.0,,,,
2019-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.059,1.1784,91.26,6435569.0,,,,
2019-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.059,1.1907,91.47,6938644.0,,,,
2019-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.059,1.1987,92.85,8234221.0,,,,
2019-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.814,1.1987,92.85,8234221.0,,,,
2019-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.814,1.3891,92.63,6284092.0,,,,
2019-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.814,1.1268,92.52,6959918.0,,,,
2019-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.814,1.1138,91.71,8368479.0,,,,
2019-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.814,1.1125,92.55,6488091.0,,,,
2019-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.777,1.1125,92.55,6488091.0,,,,
2019-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.777,1.1956,92.68,7652584.0,,,,
2019-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.777,1.1812,92.35,7288017.0,,,,
2019-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.777,1.1743999999999999,91.92,9827557.0,,,,
2019-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.777,1.1643,91.65,9464107.0,,,,
2019-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.777,1.2343,92.95,10795155.0,,,,
2019-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.978,1.2343,92.95,10795155.0,,,,
2019-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.978,1.2659,91.69,15208819.0,,,,
2019-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.978,1.2405,91.64,13591690.0,,,,
2019-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.978,1.2711000000000001,90.3,11662385.0,,,,
2019-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.978,1.2894999999999999,89.59,14431013.0,,,,
2019-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.978,1.2868,89.4,11531179.0,,,,
2019-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.825,1.2868,89.4,11531179.0,,,,
2019-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.825,1.1553,90.42,9694373.0,,,,
2019-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.825,1.1831,91.08,8981596.0,,,,
2019-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.825,1.139,92.06,10098311.0,,,,
2019-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.825,1.1077,91.91,9283753.0,,,,
2019-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.825,1.3256000000000001,91.99,10219428.0,,,,
2019-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.222,1.3256000000000001,91.99,10219428.0,,,,
2019-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.222,1.2349999999999999,91.85,7183529.0,,,,
2019-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.222,1.1825,92.58,11308845.0,,,,
2019-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.222,1.2075,91.94,11123700.0,,,,
2019-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.222,1.3825,92.3,7398197.0,,,,
2019-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.222,1.3831,90.62,12162589.0,,,,
2019-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.113,1.3831,90.62,12162589.0,,,,
2019-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.113,1.2972000000000001,90.57,9893341.0,,,,
2019-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.113,1.1663000000000001,91.19,8107248.0,,,,
2019-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.113,1.1359,90.43,10817460.0,,,,
2019-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.113,1.1262,90.66,6726871.0,,,,
2019-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.113,1.1869,91.75,10120891.0,,,,
2019-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.76,1.1869,91.75,10120891.0,,,,
2019-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.76,1.233,91.89,9082046.0,,,,
2019-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.76,1.1431,91.68,7002204.0,,,,
2019-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.76,1.1456,91.56,7398696.0,,,,
2019-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.76,1.1423,91.37,9212386.0,,,,
2019-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.76,1.2048,92.0,6262046.0,,,,
2019-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.386,1.2048,92.0,6262046.0,,,,
2019-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.386,1.2388,91.98,5961216.0,,,,
2019-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.386,1.2245,91.74,7207595.0,,,,
2019-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.386,1.2245,91.77,5433511.0,,,,
2019-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.386,1.2406,90.64,8534189.0,,,,
2019-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.386,1.2810000000000001,89.81,11659326.0,,,,
2019-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.239,1.2810000000000001,89.81,11659326.0,,,,
2019-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.239,1.2854,90.17,7921955.0,,,,
2019-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.239,1.3913,88.32,14857099.0,,,,
2019-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.239,1.4512,85.78,34381753.0,,,,
2019-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.239,1.7076,85.92,35300882.0,,,,
2019-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.04,1.7076,85.92,35300882.0,,,,
2019-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.04,1.5234,85.97,18717732.0,,,,
2019-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.04,1.7023000000000001,87.33,30503353.0,,,,
2019-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.04,1.5051,87.23,14612816.0,,,,
2019-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.04,1.6137000000000001,88.13,16166445.0,,,,
2019-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.04,1.3854,89.01,11322007.0,,,,
2019-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.958,1.3854,89.01,11322007.0,,,,
2019-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.958,1.3719000000000001,88.85,13264357.0,,,,
2019-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.958,1.3378999999999999,89.26,11750852.0,,,,
2019-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.958,1.3757,89.1,25596449.0,,,,
2019-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.958,1.3824,89.48,18927530.0,,,,
2019-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.958,1.3692,90.16,13623977.0,,,,
2019-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.209,1.3692,90.16,13623977.0,,,,
2019-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.209,1.4723,90.62,25168305.0,,,,
2019-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.209,1.4914,88.88,18011732.0,,,,
2019-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.209,1.4956,89.07,13783307.0,,,,
2019-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.209,1.4978,88.88,15692261.0,,,,
2019-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.209,1.5124,88.91,17771753.0,,,,
2019-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.87,1.5124,88.91,17771753.0,,,,
2019-05-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.87,1.5373999999999999,87.24,17436308.0,,,,
2019-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.87,1.4942,87.68,13147143.0,,,,
2019-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.87,1.4788000000000001,87.94,10587732.0,,,,
2019-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.87,1.4955,88.63,15123987.0,,,,
2019-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.87,1.5367,88.44,13354085.0,,,,
2019-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.141,1.5367,88.44,13354085.0,,,,
2019-05-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.141,1.5817,88.4,10757386.0,,,,
2019-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.141,1.2125,89.23,11690593.0,,,,
2019-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.141,1.2972000000000001,89.74,9021899.0,,,,
2019-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.141,1.2789,89.43,13545414.0,,,,
2019-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.141,1.3941,89.56,9986447.0,,,,
2019-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.93,1.3941,89.56,9986447.0,,,,
2019-05-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.93,1.4771,88.28,20795950.0,,,,
2019-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.93,1.4323000000000001,87.43,16302651.0,,,,
2019-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.93,1.4594,87.91,12457685.0,,,,
2019-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.93,1.4257,87.28,10712975.0,,,,
2019-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.7,1.4257,87.28,10712975.0,,,,
2019-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.7,1.3414,87.49,19370992.0,,,,
2019-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.7,1.383,88.94,15837154.0,,,,
2019-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.7,1.3961999999999999,89.61,24291851.0,,,,
2019-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.7,1.3888,90.07,18840935.0,,,,
2019-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.7,1.3937,91.01,9302690.0,,,,
2019-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.887,1.3937,91.01,9302690.0,,,,
2019-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.887,1.464,91.28,8552839.0,,,,
2019-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.887,1.3806,91.13,8317911.0,,,,
2019-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.887,1.4093,91.57,5799156.0,,,,
2019-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.887,1.3476,91.46,9031760.0,,,,
2019-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.887,1.3485,91.25,5056271.0,,,,
2019-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.591,1.3485,91.25,5056271.0,,,,
2019-06-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.591,1.3949,91.66,4861481.0,,,,
2019-06-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.591,1.4171,92.44,7979937.0,,,,
2019-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.591,1.4213,93.27,6988099.0,,,,
2019-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.591,1.4362,93.68,9241301.0,,,,
2019-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.591,2.5069,93.73,9026071.0,,,,
2019-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.166,2.5069,93.73,9026071.0,,,,
2019-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.166,2.454,93.24,6493610.0,,,,
2019-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.166,1.8977,92.86,14930608.0,,,,
2019-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.166,1.9243999999999999,91.69,10498431.0,,,,
