"date","S5INFT","S5FINL","S5ENRS","S5HLTH","S5CONS","S5COND","S5INDU","S5UTIL","S5TELS","S5MATR"
"1991-03-12","77.59","69.32","95.43","94.92","78.62","72.065","77.69","96.39","82.74","74.28"
"1991-03-13","79.32","70.25","96.48","95.77","79.8","73.0111","78.54","96.94","83.66","75.08"
"1991-03-14","78.5","69.84","95.87","96.99","79.94","72.5697","78.14","96.24","83.39","74.79"
"1991-03-15","77.77","69.57","96.13","96.83","80.04","72.7789","78","96.65","84.12","74.5"
"1991-03-18","78.12","69.54","94.88","95.71","80.16","72.583","77.69","96.49","84.77","73.26"
"1991-03-19","73.56","68.4","95.14","93.54","79.37","71.5171","76.6","96.08","83.78","72.2"
"1991-03-20","73.01","68.2","95.9","95","80.77","71.4938","75.95","96.64","83.84","72.19"
"1991-03-21","71.86","67.93","95.53","95.15","80.96","70.9514","75.56","96.67","83.78","71.62"
"1991-03-22","71.82","68.11","96.05","95.4","80.9","71.4952","75.57","98.03","83.3","71.64"
"1991-03-25","72.68","69.31","97.04","96.36","80.38","72.0073","75.98","98.85","83.78","71.78"
"1991-03-26","74.04","71.89","97","99.04","81.75","73.7967","77.54","99.47","84.55","72.51"
"1991-03-27","74.13","72.13","95.7","98.5","81.87","73.5734","77.54","98.81","84.1","72.91"
"1991-03-28","74.17","72","95.4","98.02","82.1","73.4017","77.53","98.89","84.53","73.08"
"1991-04-01","73.12","71.07","94.29","97.17","81.41","72.5298","76.9","97.73","83.82","72.18"
"1991-04-02","74.35","72.71","95.65","100.21","83.78","74.4275","78.43","98.92","85.47","73.47"
"1991-04-03","74.6","73.6","94.59","100.17","83.27","74.506","78.34","98.75","85.07","73.56"
"1991-04-04","75.11","74.11","94.03","100.57","83.67","74.9896","78.68","98.93","84.26","73.52"
"1991-04-05","74.03","73.31","93.56","99.22","82.55","73.9637","77.67","98.32","83.3","72.53"
"1991-04-08","74.55","73.89","94.52","100.17","82.8","75.0145","78.26","98.9","84.09","73.48"
"1991-04-09","73.31","72.7","93.8","98.73","81.7","73.7691","77.08","97.9","83.29","72.42"
"1991-04-10","73.95","72.1","93.96","98.43","81.48","73.5547","77.41","98.18","82.8","72.09"
"1991-04-11","74.86","73.55","95.5","99.88","82.06","74.9703","77.91","99.1","83.31","72.5"
"1991-04-12","75.02","73.41","97.39","100.45","82.57","75.7032","78.17","99.59","84.25","72.94"
"1991-04-15","73.85","73.62","98.07","100.83","83.28","75.5871","78.1","99.75","84.25","73.51"
"1991-04-16","75.24","76.09","99.13","102.98","84.85","76.7552","79.28","100.53","85.38","74.45"
"1991-04-17","75.75","77.28","99.34","103.61","84.81","77.3485","80.26","100.47","86.07","75.94"
"1991-04-18","75.61","76.54","98.73","102.87","83.91","77.2235","80.36","99.23","85.23","76.36"
"1991-04-19","74.98","75.14","98.48","100.87","82.46","76.6105","79.65","97.97","84.74","75.76"
"1991-04-22","74.67","74.35","98.16","99.39","81.78","75.7638","79.01","97.34","84.43","74.8"
"1991-04-23","75.11","74.58","99.11","99.31","81.69","75.8593","79.14","97.57","84.07","75.16"
"1991-04-24","75.61","74.66","99.39","98.52","81.63","76.684","79.13","97.91","84.43","75.95"
"1991-04-25","74.49","73.75","97.93","98.94","80.77","75.61","78.51","97.31","84.12","75.18"
"1991-04-26","74.08","73.54","97.82","98.94","81.04","75.3582","78.29","97.52","84.36","75.34"
"1991-04-29","72.64","72.35","97.15","97.31","79.68","73.8767","77.14","96.87","83.33","74.78"
"1991-04-30","71.56","72.36","97.83","97.44","80.43","74.1629","77.5","97.89","84.26","75.26"
"1991-05-01","70.98","73.48","98.85","99.96","81.75","75.2314","78.57","98.8","84.87","76.3"
"1991-05-02","71.58","74.07","98.35","100.07","81.66","75.5267","78.78","98.37","84.04","76.55"
"1991-05-03","70.76","73.38","98.42","100.53","81.99","75.7916","79.01","98.23","84.06","76.78"
"1991-05-06","70.88","73.39","98.16","100.51","81.57","75.6011","79","97.95","83.68","76.75"
"1991-05-07","70.17","72.8","97.51","100.29","80.91","74.9706","78.74","97.71","82.37","75.91"
"1991-05-08","71.12","72.87","98.22","100.29","80.99","75.2371","78.92","98.37","81.96","76.38"
"1991-05-09","72.95","73.57","99.43","102.17","81.86","76.5731","79.96","98.65","81.96","77.06"
"1991-05-10","71.67","71.97","97.16","100.5","80.37","74.984","78.45","97.14","79.78","75.86"
"1991-05-13","72.64","71.27","96.59","100.84","80.49","75.4495","78.68","97.28","80.85","76.34"
"1991-05-14","72.11","70.3","94.6","99.47","79.34","74.3446","77.66","96.39","79.92","75.55"
"1991-05-15","69.2","70.14","94.48","97.95","78.8","73.6482","77.08","96.61","80","74.89"
"1991-05-16","69.83","70.8","95.43","99.46","79.96","74.2674","77.69","97.14","80.49","75.35"
"1991-05-17","69.73","70.84","95.34","99.38","80.06","74.3266","77.82","97.54","80.69","75.2"
"1991-05-20","69.1","70.83","95.23","100.44","80.18","74.1404","77.65","97.38","80.09","75.51"
"1991-05-21","68.78","71.5","95.52","102.53","80.93","75.1732","77.9","97.62","80.75","76.12"
"1991-05-22","70.47","72.01","94.97","103.24","81.13","75.4016","77.82","97.58","80.31","76.05"
"1991-05-23","70.82","71.96","94.33","102.72","81.01","75.1697","77.87","96.95","79.57","75.59"
"1991-05-24","71.32","72.96","94.69","102.58","81.59","75.8608","78.5","96.85","80.18","76.55"
"1991-05-28","72.07","73.99","95.23","103.79","82.45","76.9669","79.55","97.34","80.47","78.7"
"1991-05-29","71.99","74.21","95.11","103.39","82.33","77.5045","80.13","97.2","80.97","79.22"
"1991-05-30","72.47","75.15","95.51","102.81","82.78","78.5914","82.1","97.66","82.7","80.88"
"1991-05-31","73.85","75.76","96.15","101.18","82.83","79.974","83.73","97.31","82.85","82.25"
"1991-06-03","74.07","75.44","96.74","99.05","81.66","79.8672","83.94","96.81","81.61","82.68"
"1991-06-04","73.75","76.35","96.36","99.59","81.67","79.4966","83.84","96.67","81.14","82.29"
"1991-06-05","72.5","76.06","95.46","99.68","81.14","78.8088","83.2","96.28","80.33","82"
"1991-06-06","72.09","75.98","95.84","98.74","80.84","78.3297","82.62","96.02","80.32","81.66"
"1991-06-07","71.08","74.98","94.67","97.62","80.14","77.3358","81.68","95.44","79.7","80.86"
"1991-06-10","70.81","74.47","94.82","97.23","80","77.0825","81.37","95.46","79.87","80.67"
"1991-06-11","70.94","74.68","95","98.28","80.39","78.0503","81.88","96.07","80.53","81.23"
"1991-06-12","70.06","73.46","93.46","97.82","79.63","76.9244","80.99","95.3","79.78","80.22"
"1991-06-13","69.82","73.49","93.54","97.45","80.03","77.1779","81.27","96.03","80.39","80.7"
"1991-06-14","69.93","73.81","94.13","99.42","81.16","78.322","82.29","96.71","81.99","81.96"
"1991-06-17","69.59","73.29","93.21","98.66","80.79","77.9104","81.72","96.11","81.5","82.38"
"1991-06-18","69.74","73.23","92.52","97.94","80.24","77.4331","81.62","95.64","81.33","82.35"
"1991-06-19","69.43","72.63","91.42","97.07","79.52","76.7325","80.92","93.99","80.59","81.77"
"1991-06-20","68.8","72.69","91.92","97.95","79.43","76.9704","80.52","94.37","80.59","81.71"
"1991-06-21","68.82","73.11","92.72","98.5","79.77","77.5794","81.03","94.93","81.15","82.3"
"1991-06-24","67.36","71.63","91.77","96.77","78.86","75.4519","79.35","94.26","79.9","80.2"
"1991-06-25","67.82","70.55","91.72","97.45","78.26","75.4284","79.26","94.46","80.92","79.73"
"1991-06-26","68.15","70.83","92.07","97.43","78.51","75.6388","79.18","94.52","81.55","79.86"
"1991-06-27","67.83","71.13","92.48","98.4","78.87","76.3697","79.99","95.14","82.94","80.64"
"1991-06-28","67.54","70.63","91.54","96.91","78.32","75.4513","79.4","94.37","82.78","79.93"
"1991-07-01","68.49","71.62","93.38","99.14","79.89","76.9057","80.69","95.38","84.45","81.37"
"1991-07-02","68.24","71.26","92.21","99.27","80.07","77.1395","80.6","95.33","84.28","81.79"
"1991-07-03","67.54","70.21","90.51","98.21","79.4","76.4022","79.68","94.56","83.43","81.3"
"1991-07-05","67.89","70.56","90.46","98.78","79.49","76.5735","79.88","94.68","83.02","81.54"
"1991-07-08","69.41","71.11","91.91","99.52","80.43","77.6643","80.51","95.08","83.35","81.93"
"1991-07-09","69.23","71.42","91.07","98.7","79.87","77.4942","80.16","94.57","82.74","81.61"
"1991-07-10","69.07","71.61","91.13","98.68","79.52","77.4703","80.07","94.34","82.76","81.38"
"1991-07-11","68.84","71.66","91.52","98.77","79.69","77.9973","80.33","94.89","83.28","81.67"
"1991-07-12","69.51","72.54","93.15","99.65","80.86","78.5645","80.35","95.63","83.18","82.34"
"1991-07-15","70.06","74.17","93.97","100.42","81.48","78.8839","80.36","95.89","82.64","82.43"
"1991-07-16","68.86","74.13","94.64","100.27","81.26","78.75","80.24","95.67","81.71","82.38"
"1991-07-17","68.48","73.93","96.39","100.16","80.67","78.5924","79.67","95.9","81.68","82.09"
"1991-07-18","69.53","74.86","97.14","101.08","81.71","79.0581","80.86","96.72","82.92","82.9"
"1991-07-19","70.15","74.46","97.11","100.69","81.18","78.8476","80.62","96.18","82.62","82.57"
"1991-07-22","70.06","73.69","96.81","100.48","80.81","78.3135","80.54","96.34","82.46","82.42"
"1991-07-23","69.03","73.29","95.29","99.35","80.17","77.5594","79.71","96.17","82.26","81.97"
"1991-07-24","69.01","72.85","95.22","99.79","80.39","77.0318","78.99","96.34","82.55","81.47"
"1991-07-25","69.58","73.25","95.32","100.63","80.93","77.6811","79.6","96.95","82.64","82.02"
"1991-07-26","69.43","73.1","94.92","101.1","80.78","77.4081","79.55","97.44","83.47","81.98"
"1991-07-29","69.9","73.24","96","102.6","81.38","77.5989","79.7","98.36","83.61","81.99"
"1991-07-30","70.22","73.8","96.93","103.81","82.62","78.4078","80.48","98.47","83.8","82.75"
"1991-07-31","70.19","74.48","96.82","104.52","83.1","78.6102","80.49","97.96","84.27","82.93"
"1991-08-01","70.84","74.64","96.95","104.54","83.17","78.3832","80.1","97.36","83.37","82.32"
"1991-08-02","70.73","74.49","96.25","105.14","83.43","78.2709","80.02","98.04","83.79","82.06"
"1991-08-05","70.26","74.24","96.01","104.53","83.29","77.6943","79.33","98.02","83.14","81.16"
"1991-08-06","70.8","75.32","97.43","106","84.99","78.969","80.24","98.99","84.38","82.21"
"1991-08-07","70.04","75.43","96.89","106.09","85.13","79.1956","80.47","99.31","84.03","82.24"
"1991-08-08","69.77","75.25","95.79","105.49","84.61","79.4476","80.41","99.27","83.87","82.19"
"1991-08-09","69.27","74.92","94.91","105.06","84.32","78.8587","80.1","98.93","83.56","81.3"
"1991-08-12","69.41","76.53","94.7","105.25","84.43","79.1921","79.88","99.04","83.68","81.17"
"1991-08-13","69.91","77.9","94.57","105.55","84.98","79.9521","79.92","99.41","83.39","80.85"
"1991-08-14","70.31","78.27","94.06","105.42","85.41","80.1391","79.74","99.46","83.5","80.71"
"1991-08-15","69.82","77.64","94.11","105.6","85.46","79.4222","79.65","99.61","84.07","80.86"
"1991-08-16","68.34","76.97","93.89","104.5","84.9","78.4143","78.96","99.03","82.82","79.92"
"1991-08-19","66.74","74.76","93.25","101.93","82.75","76.0518","76.95","97.48","80.7","77.68"
"1991-08-20","67.23","75.77","93.71","102.53","83.75","76.5663","77.36","98.52","81.46","77.99"
"1991-08-21","68.71","77.97","95.45","105.99","86.39","79.4549","79.93","100.33","83.58","80.44"
"1991-08-22","68.49","77.59","95.89","105.85","86.83","79.2907","80.36","100.56","83.68","81.24"
"1991-08-23","68.96","77.54","96.35","106.22","87.09","80.136","81.65","100.49","84.31","82.7"
"1991-08-26","69.06","77.49","96.2","106.47","86.7","80.0117","81.49","100.37","84.34","82.99"
"1991-08-27","69.33","77.07","96.41","106.59","86.42","79.881","81","100.28","84.24","82.46"
"1991-08-28","69.26","77.74","97.46","107.94","87.37","80.7976","81.62","101.12","84.84","82.96"
"1991-08-29","69.76","77.71","97.27","108.27","87.56","80.6183","81.55","100.84","84.31","82.8"
"1991-08-30","69.75","77.44","96.98","107.26","87.34","80.4549","81.55","100.7","84.57","82.31"
"1991-09-03","69.68","76.79","96.54","106.28","86.53","79.3016","80.55","100.24","84.65","81.48"
"1991-09-04","69.31","76.46","96.37","105.32","85.88","78.7346","80.15","100.32","84.39","80.72"
"1991-09-05","68.73","76.31","96.81","105.37","85.04","78.3208","80.09","100.22","84.45","80.89"
"1991-09-06","69.03","76.69","96.91","105.89","84.91","78.1784","79.67","100.3","84.26","80.75"
"1991-09-09","69.52","76.73","96.58","105.89","84.84","78.0293","79.36","100.43","83.91","80.49"
"1991-09-10","68.42","75.81","95.79","105.08","83.71","77.2051","78.61","100.14","83.09","79.4"
"1991-09-11","68.78","75.73","96.07","105.37","83.81","77.2266","78.64","100.51","83.32","79.22"
"1991-09-12","69.92","76.24","96.01","106.22","84.42","77.8859","78.84","100.51","84.19","79.35"
"1991-09-13","68.08","75.52","95.14","105.27","83.61","77.3715","77.93","100.22","83.33","78.85"
"1991-09-16","67.84","75.57","96","105.87","84.11","77.9093","78.56","100.98","83.65","79.36"
"1991-09-17","68.22","75.64","95.77","106.35","84.03","77.8778","78.15","100.9","83.46","79.1"
"1991-09-18","68.75","76.05","95.83","106.8","84.56","78.163","78.28","101.23","83.69","79.35"
"1991-09-19","68.69","76.54","95.69","107.16","84.45","78.4985","78.39","101.03","84.01","79.45"
"1991-09-20","68.57","77.01","95.06","107.53","84.44","78.7446","78.69","101.37","83.8","79.45"
"1991-09-23","68.37","76.36","94.82","106.37","83.76","78.5243","78.3","101.33","83.71","78.98"
"1991-09-24","69.11","76.73","95.55","106.82","84.1","78.795","79.09","101.73","82.95","79.35"
"1991-09-25","69.12","76.49","95.46","106.16","83.91","78.3301","78.92","102.08","82.94","79.55"
"1991-09-26","69.29","76.43","95.17","105.59","83.75","78.2072","78.95","102.46","83.24","79.36"
"1991-09-27","68.37","76.52","95.23","104.62","83.96","78.2643","78.74","103.06","83.03","79.15"
"1991-09-30","68.71","76.9","95.7","105.5","84.31","78.4398","79.09","104.08","83.58","79.4"
"1991-10-01","68.24","77.25","96.22","106.22","85.11","78.5377","79.26","104.54","83.98","78.92"
"1991-10-02","67.61","77.18","96.29","106.15","84.8","78.3434","79","104.79","83.5","78.69"
"1991-10-03","66.15","75.73","95.78","105.24","83.92","77.6412","78.04","104.49","82.95","78.3"
"1991-10-04","65.89","74.97","95.33","104.45","83.25","77.0379","77.37","104.26","81.18","77.6"
"1991-10-07","66.07","74.14","95.29","103.71","83.02","76.7047","76.61","104.02","81.19","77.07"
"1991-10-08","65.8","74.31","95.75","103.73","83.15","77.0023","76.85","104.41","82.26","77.07"
"1991-10-09","65.43","73.15","95.3","103.02","82.56","75.4223","76.1","103.45","81.12","76.72"
"1991-10-10","67.15","74.26","96.13","103.76","83.06","76.1377","77.1","103.34","82.25","77.21"
"1991-10-11","67.22","74.73","96.43","103.87","83.34","76.3989","77.04","103.5","82.25","77.55"
"1991-10-14","68.33","75.71","98.44","104.77","84.19","77.5088","77.97","104.31","83.09","78.93"
"1991-10-15","70.15","77.26","98.55","106.36","84.91","78.4021","79.45","104.63","83.54","79.77"
"1991-10-16","70.22","77.5","98.59","106.89","84.78","78.9402","80.4","104.38","83.65","81.29"
"1991-10-17","68.99","77.01","98.88","106.94","84.5","78.5702","80.84","104.17","82.96","81.28"
"1991-10-18","69.38","77.21","99.11","106.79","84.15","78.9408","80.96","104.26","82.96","81.84"
"1991-10-21","69.25","76.21","98.98","105.64","83.36","78.2778","80.73","103.58","82.79","81.48"
"1991-10-22","68.91","75.8","98.42","106.22","82.39","77.048","80.48","103.36","82.51","81.32"
"1991-10-23","69.06","75.64","97.54","107.8","82.52","76.5703","80.63","103.54","82.6","81.23"
"1991-10-24","68.57","75","96.67","106.91","82.15","76.0774","79.81","103.51","81.89","80.48"
"1991-10-25","68.23","74.58","96.34","106.41","82.35","75.8486","79.19","104.06","82.42","80.2"
"1991-10-28","68.35","76.03","97.71","108.73","83.4","76.9663","80.29","104.78","83.57","80.91"
"1991-10-29","68.97","76.76","97.84","108.95","83.98","77.3088","80.69","105","84.35","81.12"
"1991-10-30","69.48","77.91","97.47","109.34","84.32","77.4907","80.81","105.56","84.64","81.6"
"1991-10-31","68.63","77.64","97.09","110.65","84.2","76.9746","80.67","105.3","84.94","81.59"
"1991-11-01","68.43","77.18","96.66","111.09","83.99","76.4756","80.39","105.21","84.92","81.12"
"1991-11-04","67.59","76.59","97.54","110.75","83.86","76.0668","80.19","104.9","84.63","80.75"
"1991-11-05","67.25","76.18","97.02","110.5","83.72","75.7417","79.62","104.74","84.39","80.45"
"1991-11-06","67.39","76.58","96.87","110.07","84.18","76.2396","79.91","105.34","85.04","80.69"
"1991-11-07","68.64","78.05","96.74","109.98","84.81","78.252","80.29","106.89","85.76","81.06"
"1991-11-08","69.05","77.96","95.98","109.5","84.85","78.2334","80.17","106.42","85.35","80.97"
"1991-11-11","69.14","78.32","95.75","110.37","85.17","77.8555","80.07","106.31","85.35","80.79"
"1991-11-12","69.57","78.85","95.9","112.18","86.34","79.0026","80.64","107.18","85.82","81.15"
"1991-11-13","69.69","78.93","95.63","112.25","86.8","79.3952","80.91","107.42","85.68","80.97"
"1991-11-14","69.95","78.89","95.28","112.02","87.08","79.3245","80.87","107.36","85.85","80.35"
"1991-11-15","66.69","75.49","92.43","107.06","84.18","75.7072","78.24","105.52","82.85","77.66"
"1991-11-18","67.32","75.71","93.35","108.81","85.08","76.5188","78.27","105.89","82.7","77.54"
"1991-11-19","66.82","74.17","92.58","107.25","83.7","75.1468","77.06","104.48","81.2","76.22"
"1991-11-20","66.32","73.76","91.8","108.18","83.31","74.7447","76.53","104.71","81.67","76.46"
"1991-11-21","66.5","73.93","91.74","108.78","84.11","75.0336","76.59","105.22","82.54","76.39"
"1991-11-22","66.05","73.13","90.07","107.63","83.75","74.3782","75.9","104.26","81.15","75.6"
"1991-11-25","66.09","72.97","89.46","107","83.86","74.1783","75.79","104.67","81.3","75.01"
"1991-11-26","67.26","73.35","89.26","106.35","85.13","75.2401","76.29","105.98","81.61","75.48"
"1991-11-27","66.13","72.78","89.17","106.72","84.49","74.7773","76","107.06","81.22","75.25"
"1991-11-29","65.4","72.29","88.8","107.22","84.1","74.4579","75.61","106.79","81.31","74.8"
"1991-12-02","65.92","73.74","90.02","109.6","86.04","75.976","76.6","108.02","81.91","75.77"
"1991-12-03","65.5","73.92","88.98","109.79","86.14","75.9954","76.8","107.55","81.88","75.62"
"1991-12-04","64.87","73.62","88.33","110.64","86.13","75.8192","76.17","106.97","82.17","75.49"
"1991-12-05","64.88","72.66","87.21","109.46","86.18","75.3714","75.45","106.41","81.85","74.79"
"1991-12-06","64.48","72.96","87.62","110.6","86.51","75.7473","75.6","107.76","82.27","74.77"
"1991-12-09","63.37","73.26","86.73","110.56","86.86","75.3466","75.57","107.64","82.43","74.38"
"1991-12-10","64.1","73.25","86.3","110.45","86.77","75.261","75.15","107.14","83.31","73.92"
"1991-12-11","64.5","73.15","86.35","109.76","86.69","75.1401","75.11","107.17","83.79","73.78"
"1991-12-12","64.84","74.33","87.52","111.37","87.31","75.8485","76.11","107.37","84.69","73.96"
"1991-12-13","65.13","74.87","88.38","111.6","87.94","76.9684","76.98","106.81","85.11","74.82"
"1991-12-16","64.74","74.63","88.22","112.64","88.59","76.8587","76.9","105.91","84.45","74.83"
"1991-12-17","63.87","73.92","87.89","113.13","89.08","76.0018","76.59","105.29","83.94","73.73"
"1991-12-18","63.93","73.76","88.22","113.33","89.43","76.0746","76.55","105.3","84.46","74.04"
