"date","PX_LAST","PE_RATIO","PX_TO_SALES_RATIO","FREE_CASH_FLOW_YIELD","EST_LTG_EPS_AGGTE","TOT_DEBT_TO_TOT_ASSET","EARN_YLD"
"1991-05-01"," 84.87","19.1797","1.3802"," 3.66","0","32.53"," 5.2138"
"1991-05-02"," 84.04","18.9870","1.3663"," 3.69","0","32.53"," 5.2668"
"1991-05-03"," 84.06","18.9728","1.3653"," 3.70","0","32.53"," 5.2707"
"1991-05-06"," 83.68","18.8615","1.3573"," 3.72","0","32.53"," 5.3018"
"1991-05-07"," 82.37","18.5595","1.3356"," 3.78","0","32.53"," 5.3881"
"1991-05-08"," 81.96","18.4342","1.3266"," 3.80","0","32.53"," 5.4247"
"1991-05-09"," 81.96","18.4768","1.3296"," 3.79","0","32.53"," 5.4122"
"1991-05-10"," 79.78","17.9651","1.2928"," 3.90","0","32.53"," 5.5664"
"1991-05-13"," 80.85","18.2352","1.3122"," 3.85","0","32.53"," 5.4839"
"1991-05-14"," 79.92","18.0283","1.2973"," 3.89","0","32.53"," 5.5468"
"1991-05-15"," 80.00","18.0498","1.2989"," 3.88","0","32.53"," 5.5402"
"1991-05-16"," 80.49","18.1523","1.3063"," 3.86","0","32.53"," 5.5089"
"1991-05-17"," 80.69","18.1747","1.3079"," 3.86","0","32.53"," 5.5022"
"1991-05-20"," 80.09","18.0500","1.2989"," 3.88","0","32.53"," 5.5402"
"1991-05-21"," 80.75","18.1945","1.3093"," 3.85","0","32.53"," 5.4962"
"1991-05-22"," 80.31","18.0641","1.2999"," 3.88","0","32.53"," 5.5358"
"1991-05-23"," 79.57","17.8896","1.2874"," 3.92","0","32.53"," 5.5898"
"1991-05-24"," 80.18","18.0400","1.2982"," 3.89","0","32.53"," 5.5432"
"1991-05-28"," 80.47","18.1105","1.3033"," 3.87","0","32.53"," 5.5217"
"1991-05-29"," 80.97","18.2637","1.3143"," 3.84","0","32.53"," 5.4753"
"1991-05-30"," 82.70","18.6429","1.3416"," 3.76","0","32.53"," 5.3640"
"1991-05-31"," 82.85","18.6420","1.3415"," 3.76","0","32.53"," 5.3642"
"1991-06-03"," 81.61","18.3730","1.3221"," 3.82","0","32.53"," 5.4428"
"1991-06-04"," 81.14","18.2351","1.3122"," 3.85","0","32.53"," 5.4839"
"1991-06-05"," 80.33","18.0460","1.2986"," 3.89","0","32.53"," 5.5414"
"1991-06-06"," 80.32","18.0613","1.2997"," 3.88","0","32.53"," 5.5367"
"1991-06-07"," 79.70","17.9225","1.2897"," 3.91","0","32.53"," 5.5796"
"1991-06-10"," 79.87","17.9383","1.2909"," 3.91","0","32.53"," 5.5747"
"1991-06-11"," 80.53","18.0869","1.3016"," 3.88","0","32.53"," 5.5289"
"1991-06-12"," 79.78","17.9294","1.2902"," 3.91","0","32.53"," 5.5774"
"1991-06-13"," 80.39","18.0683","1.3002"," 3.88","0","32.53"," 5.5345"
"1991-06-14"," 81.99","18.4250","1.3259"," 3.81","0","32.53"," 5.4274"
"1991-06-17"," 81.50","18.3497","1.3205"," 3.82","0","32.53"," 5.4497"
"1991-06-18"," 81.33","18.3178","1.3182"," 3.83","0","32.53"," 5.4592"
"1991-06-19"," 80.59","18.1617","1.3069"," 3.86","0","32.53"," 5.5061"
"1991-06-20"," 80.59","18.1480","1.3060"," 3.86","0","32.53"," 5.5103"
"1991-06-21"," 81.15","18.2669","1.3145"," 3.84","0","32.53"," 5.4744"
"1991-06-24"," 79.90","17.9467","1.2915"," 3.91","0","32.53"," 5.5721"
"1991-06-25"," 80.92","18.1768","1.3080"," 3.86","0","32.53"," 5.5015"
"1991-06-26"," 81.55","18.3517","1.3206"," 3.82","0","32.53"," 5.4491"
"1991-06-27"," 82.94","18.6541","1.3424"," 3.76","0","32.53"," 5.3607"
"1991-06-28"," 82.78","18.6195","1.3383"," 3.76","0","32.53"," 5.3707"
"1991-07-01"," 84.45","19.1921","1.3588"," 3.69","0","32.74"," 5.2105"
"1991-07-02"," 84.28","19.1789","1.3579"," 3.69","0","32.74"," 5.2141"
"1991-07-03"," 83.43","18.9838","1.3441"," 3.73","0","32.74"," 5.2676"
"1991-07-05"," 83.02","18.8584","1.3352"," 3.76","0","32.74"," 5.3027"
"1991-07-08"," 83.35","18.9616","1.3425"," 3.74","0","32.74"," 5.2738"
"1991-07-09"," 82.74","18.8052","1.3314"," 3.77","0","32.74"," 5.3177"
"1991-07-10"," 82.76","18.7812","1.3297"," 3.77","0","32.74"," 5.3245"
"1991-07-11"," 83.28","18.9086","1.3387"," 3.75","0","32.74"," 5.2886"
"1991-07-12"," 83.18","18.8821","1.3369"," 3.75","0","32.74"," 5.2960"
"1991-07-15"," 82.64","18.7328","1.3263"," 3.78","0","32.74"," 5.3382"
"1991-07-16"," 81.71","18.5422","1.3128"," 3.82","0","32.74"," 5.3931"
"1991-07-17"," 81.68","18.5427","1.3128"," 3.82","0","32.74"," 5.3929"
"1991-07-18"," 82.92","18.8495","1.3345"," 3.76","0","32.74"," 5.3052"
"1991-07-19"," 82.62","18.8566","1.3351"," 3.76","0","32.74"," 5.3032"
"1991-07-22"," 82.46","18.8550","1.3349"," 3.76","0","32.74"," 5.3036"
"1991-07-23"," 82.26","18.8154","1.3321"," 3.77","0","32.74"," 5.3148"
"1991-07-24"," 82.55","18.8772","1.3365"," 3.75","0","32.74"," 5.2974"
"1991-07-25"," 82.64","18.8975","1.3379"," 3.75","0","32.74"," 5.2917"
"1991-07-26"," 83.47","19.1162","1.3534"," 3.71","0","32.74"," 5.2312"
"1991-07-29"," 83.61","19.1226","1.3539"," 3.70","0","32.74"," 5.2294"
"1991-07-30"," 83.80","19.1524","1.3560"," 3.70","0","32.74"," 5.2213"
"1991-07-31"," 84.27","19.2383","1.3621"," 3.68","0","32.74"," 5.1980"
"1991-08-01"," 83.37","19.0406","1.3481"," 3.72","0","32.74"," 5.2519"
"1991-08-02"," 83.79","19.1065","1.3527"," 3.71","0","32.74"," 5.2338"
"1991-08-05"," 83.14","18.9478","1.3415"," 3.74","0","32.74"," 5.2776"
"1991-08-06"," 84.38","19.2381","1.3621"," 3.68","0","32.74"," 5.1980"
"1991-08-07"," 84.03","19.1812","1.3580"," 3.69","0","32.74"," 5.2134"
"1991-08-08"," 83.87","19.1359","1.3548"," 3.70","0","32.74"," 5.2258"
"1991-08-09"," 83.56","19.0288","1.3472"," 3.72","0","32.74"," 5.2552"
"1991-08-12"," 83.68","19.0636","1.3497"," 3.72","0","32.74"," 5.2456"
"1991-08-13"," 83.39","19.0200","1.3466"," 3.72","0","32.74"," 5.2576"
"1991-08-14"," 83.50","19.0406","1.3481"," 3.72","0","32.74"," 5.2519"
"1991-08-15"," 84.07","19.2023","1.3595"," 3.69","0","32.74"," 5.2077"
"1991-08-16"," 82.82","18.8879","1.3373"," 3.75","0","32.74"," 5.2944"
"1991-08-19"," 80.70","18.4236","1.3044"," 3.85","0","32.74"," 5.4278"
"1991-08-20"," 81.46","18.5971","1.3167"," 3.81","0","32.74"," 5.3772"
"1991-08-21"," 83.58","19.1038","1.3526"," 3.71","0","32.74"," 5.2345"
"1991-08-22"," 83.68","19.1162","1.3534"," 3.71","0","32.74"," 5.2312"
"1991-08-23"," 84.31","19.2641","1.3639"," 3.68","0","32.74"," 5.1910"
"1991-08-26"," 84.34","19.2526","1.3631"," 3.68","0","32.74"," 5.1941"
"1991-08-27"," 84.24","19.2289","1.3614"," 3.68","0","32.74"," 5.2005"
"1991-08-28"," 84.84","19.3551","1.3703"," 3.66","0","32.74"," 5.1666"
"1991-08-29"," 84.31","19.2367","1.3620"," 3.68","0","32.74"," 5.1984"
"1991-08-30"," 84.57","19.2980","1.3663"," 3.67","0","32.74"," 5.1819"
"1991-09-03"," 84.65","19.3178","1.3677"," 3.67","0","32.74"," 5.1766"
"1991-09-04"," 84.39","19.2655","1.3640"," 3.68","0","32.74"," 5.1906"
"1991-09-05"," 84.45","19.2750","1.3647"," 3.68","0","32.74"," 5.1881"
"1991-09-06"," 84.26","19.2098","1.3601"," 3.69","0","32.74"," 5.2057"
"1991-09-09"," 83.91","19.0897","1.3516"," 3.71","0","32.74"," 5.2384"
"1991-09-10"," 83.09","18.8920","1.3376"," 3.75","0","32.74"," 5.2933"
"1991-09-11"," 83.32","18.9220","1.3397"," 3.74","0","32.74"," 5.2849"
"1991-09-12"," 84.19","19.1285","1.3543"," 3.70","0","32.74"," 5.2278"
"1991-09-13"," 83.33","18.9578","1.3422"," 3.74","0","32.74"," 5.2749"
"1991-09-16"," 83.65","19.0407","1.3481"," 3.72","0","32.74"," 5.2519"
"1991-09-17"," 83.46","18.9738","1.3434"," 3.73","0","32.74"," 5.2704"
"1991-09-18"," 83.69","19.0099","1.3459"," 3.73","0","32.74"," 5.2604"
"1991-09-19"," 84.01","19.0773","1.3507"," 3.71","0","32.74"," 5.2418"
"1991-09-20"," 83.80","19.0262","1.3471"," 3.72","0","32.74"," 5.2559"
"1991-09-23"," 83.71","19.0159","1.3463"," 3.73","0","32.74"," 5.2587"
"1991-09-24"," 82.95","18.9003","1.3381"," 3.75","0","32.74"," 5.2909"
"1991-09-25"," 82.94","18.9490","1.3416"," 3.74","0","32.74"," 5.2773"
"1991-09-26"," 83.24","19.0251","1.3470"," 3.72","0","32.74"," 5.2562"
"1991-09-27"," 83.03","18.9664","1.3428"," 3.74","0","32.74"," 5.2725"
"1991-09-30"," 83.58","25.1699","1.3022"," 3.77","0","31.28"," 3.9730"
"1991-10-01"," 83.98","25.3333","1.3106"," 3.74","0","31.28"," 3.9474"
"1991-10-02"," 83.50","25.1800","1.3027"," 3.77","0","31.28"," 3.9714"
"1991-10-03"," 82.95","24.9822","1.2925"," 3.80","0","31.28"," 4.0028"
"1991-10-04"," 81.18","24.4199","1.2634"," 3.88","0","31.28"," 4.0950"
"1991-10-07"," 81.19","24.4696","1.2659"," 3.88","0","31.28"," 4.0867"
"1991-10-08"," 82.26","24.7999","1.2830"," 3.82","0","31.28"," 4.0323"
"1991-10-09"," 81.12","24.4852","1.2667"," 3.87","0","31.28"," 4.0841"
"1991-10-10"," 82.25","24.8111","1.2836"," 3.82","0","31.28"," 4.0304"
"1991-10-11"," 82.25","24.8262","1.2844"," 3.82","0","31.28"," 4.0280"
"1991-10-14"," 83.09","25.0869","1.2979"," 3.78","0","31.28"," 3.9861"
"1991-10-15"," 83.54","25.2335","1.3055"," 3.76","0","31.28"," 3.9630"
"1991-10-16"," 83.65","25.3087","1.3093"," 3.75","0","31.28"," 3.9512"
"1991-10-17"," 82.96","25.0711","1.2971"," 3.78","0","31.28"," 3.9887"
"1991-10-18"," 82.96","25.0162","1.2942"," 3.79","0","31.28"," 3.9974"
"1991-10-21"," 82.79","24.9558","1.2911"," 3.80","0","31.28"," 4.0071"
"1991-10-22"," 82.51","24.8334","1.2848"," 3.82","0","31.28"," 4.0268"
"1991-10-23"," 82.60","24.8852","1.2874"," 3.81","0","31.28"," 4.0184"
"1991-10-24"," 81.89","24.6706","1.2763"," 3.84","0","31.28"," 4.0534"
"1991-10-25"," 82.42","24.8454","1.2854"," 3.82","0","31.28"," 4.0249"
"1991-10-28"," 83.57","25.2162","1.3046"," 3.76","0","31.28"," 3.9657"
"1991-10-29"," 84.35","25.4490","1.3166"," 3.73","0","31.28"," 3.9294"
"1991-10-30"," 84.64","25.5203","1.3203"," 3.72","0","31.28"," 3.9184"
"1991-10-31"," 84.94","25.5557","1.3221"," 3.71","0","31.28"," 3.9130"
"1991-11-01"," 84.92","25.5267","1.3206"," 3.72","0","31.28"," 3.9175"
"1991-11-04"," 84.63","25.4780","1.3181"," 3.72","0","31.28"," 3.9249"
"1991-11-05"," 84.39","25.4080","1.3145"," 3.73","0","31.28"," 3.9358"
"1991-11-06"," 85.04","25.5751","1.3231"," 3.71","0","31.28"," 3.9101"
"1991-11-07"," 85.76","25.7863","1.3341"," 3.68","0","31.28"," 3.8780"
"1991-11-08"," 85.35","25.6262","1.3258"," 3.70","0","31.28"," 3.9023"
"1991-11-11"," 85.35","25.6721","1.3281"," 3.69","0","31.28"," 3.8953"
"1991-11-12"," 85.82","25.8155","1.3356"," 3.67","0","31.28"," 3.8736"
"1991-11-13"," 85.68","25.8117","1.3354"," 3.67","0","31.28"," 3.8742"
"1991-11-14"," 85.85","25.8343","1.3365"," 3.67","0","31.28"," 3.8708"
"1991-11-15"," 82.85","24.8941","1.2879"," 3.81","0","31.28"," 4.0170"
"1991-11-18"," 82.70","24.8534","1.2858"," 3.82","0","31.28"," 4.0236"
"1991-11-19"," 81.20","24.3925","1.2619"," 3.89","0","31.28"," 4.0996"
"1991-11-20"," 81.67","24.5439","1.2698"," 3.86","0","31.28"," 4.0743"
"1991-11-21"," 82.54","24.7954","1.2828"," 3.83","0","31.28"," 4.0330"
"1991-11-22"," 81.15","24.4288","1.2638"," 3.88","0","31.28"," 4.0935"
"1991-11-25"," 81.30","24.4435","1.2646"," 3.88","0","31.28"," 4.0911"
"1991-11-26"," 81.61","24.5266","1.2689"," 3.87","0","31.28"," 4.0772"
"1991-11-27"," 81.22","24.4197","1.2633"," 3.88","0","31.28"," 4.0951"
"1991-11-29"," 81.31","24.4229","1.2635"," 3.88","0","31.28"," 4.0945"
"1991-12-02"," 81.91","24.6136","1.2734"," 3.85","0","31.28"," 4.0628"
"1991-12-03"," 81.88","24.6413","1.2748"," 3.85","0","31.28"," 4.0582"
"1991-12-04"," 82.17","24.7382","1.2798"," 3.83","0","31.28"," 4.0423"
"1991-12-05"," 81.85","24.6628","1.2759"," 3.85","0","31.28"," 4.0547"
"1991-12-06"," 82.27","24.8243","1.2843"," 3.82","0","31.28"," 4.0283"
"1991-12-09"," 82.43","24.8694","1.2866"," 3.81","0","31.28"," 4.0210"
"1991-12-10"," 83.31","25.1428","1.3008"," 3.77","0","31.28"," 3.9773"
"1991-12-11"," 83.79","25.2895","1.3083"," 3.75","0","31.28"," 3.9542"
"1991-12-12"," 84.69","25.5451","1.3216"," 3.71","0","31.28"," 3.9146"
"1991-12-13"," 85.11","25.6338","1.3262"," 3.70","0","31.28"," 3.9011"
"1991-12-16"," 84.45","25.4199","1.3151"," 3.73","0","31.28"," 3.9339"
"1991-12-17"," 83.94","25.3161","1.3097"," 3.75","0","31.28"," 3.9501"
"1991-12-18"," 84.46","25.4917","1.3188"," 3.72","0","31.28"," 3.9228"
"1991-12-19"," 84.92","25.6143","1.3252"," 3.70","0","31.28"," 3.9041"
"1991-12-20"," 86.47","26.0285","1.3466"," 3.64","0","31.28"," 3.8419"
"1991-12-23"," 87.61","26.2550","1.3583"," 3.61","0","31.28"," 3.8088"
"1991-12-24"," 86.70","25.9783","1.3440"," 3.65","0","31.28"," 3.8494"
"1991-12-26"," 87.21","26.1684","1.3538"," 3.62","0","31.28"," 3.8214"
"1991-12-27"," 87.07","26.1444","1.3526"," 3.63","0","31.28"," 3.8249"
"1991-12-30"," 88.00","26.3959","1.3656"," 3.59","0","31.28"," 3.7885"
"1991-12-31"," 88.73","28.0157","1.3905"," 3.64","0","31.67"," 3.5694"
"1992-01-02"," 89.14","28.0647","1.3915"," 3.42","0","31.63"," 3.5632"
"1992-01-03"," 89.53","28.1860","1.3975"," 3.40","0","31.63"," 3.5479"
"1992-01-06"," 89.61","28.2189","1.3991"," 3.40","0","31.63"," 3.5437"
"1992-01-07"," 89.99","28.3813","1.4072"," 3.38","0","31.63"," 3.5234"
"1992-01-08"," 90.16","28.4512","1.4106"," 3.37","0","31.63"," 3.5148"
"1992-01-09"," 90.00","28.3633","1.4063"," 3.38","0","31.63"," 3.5257"
"1992-01-10"," 88.94","28.0713","1.3918"," 3.42","0","31.63"," 3.5624"
"1992-01-13"," 88.17","27.8562","1.3811"," 3.44","0","31.63"," 3.5899"
"1992-01-14"," 88.84","28.0759","1.3920"," 3.42","0","31.63"," 3.5618"
"1992-01-15"," 88.04","27.8558","1.3811"," 3.44","0","31.63"," 3.5899"
"1992-01-16"," 86.72","27.3851","1.3578"," 3.50","0","31.63"," 3.6516"
"1992-01-17"," 87.16","27.5177","1.3644"," 3.49","0","31.63"," 3.6340"
"1992-01-20"," 86.52","27.3507","1.3561"," 3.51","0","31.63"," 3.6562"
"1992-01-21"," 86.83","27.3630","1.3567"," 3.50","0","31.63"," 3.6546"
"1992-01-22"," 88.12","27.8076","1.3787"," 3.45","0","31.63"," 3.5961"
"1992-01-23"," 87.40","27.5934","1.3681"," 3.48","0","31.63"," 3.6241"
"1992-01-24"," 86.51","27.2528","1.3512"," 3.52","0","31.63"," 3.6694"
"1992-01-27"," 85.84","27.0036","1.3389"," 3.55","0","31.63"," 3.7032"
"1992-01-28"," 85.56","26.9092","1.3342"," 3.56","0","31.63"," 3.7162"
"1992-01-29"," 85.27","26.8313","1.3303"," 3.57","0","31.63"," 3.7270"
"1992-01-30"," 85.01","26.7419","1.3259"," 3.59","0","31.63"," 3.7394"
"1992-01-31"," 84.40","26.5780","1.3178"," 3.61","0","31.63"," 3.7625"
"1992-02-03"," 83.52","26.2993","1.3039"," 3.65","0","31.63"," 3.8024"
"1992-02-04"," 84.28","26.5463","1.3162"," 3.61","0","31.63"," 3.7670"
"1992-02-05"," 84.11","26.5204","1.3149"," 3.62","0","31.63"," 3.7707"
"1992-02-06"," 83.80","26.4160","1.3097"," 3.63","0","31.63"," 3.7856"
"1992-02-07"," 82.49","26.0339","1.2908"," 3.68","0","31.63"," 3.8411"
"1992-02-10"," 83.92","26.4828","1.3130"," 3.62","0","31.63"," 3.7760"
"1992-02-11"," 84.58","26.7059","1.3241"," 3.59","0","31.63"," 3.7445"
"1992-02-12"," 84.73","26.7639","1.3270"," 3.58","0","31.63"," 3.7364"
"1992-02-13"," 84.10","26.5918","1.3184"," 3.61","0","31.63"," 3.7606"
"1992-02-14"," 83.90","26.5360","1.3157"," 3.61","0","31.63"," 3.7685"
"1992-02-18"," 82.77","26.2036","1.2992"," 3.66","0","31.63"," 3.8163"
"1992-02-19"," 82.81","26.2255","1.3003"," 3.66","0","31.63"," 3.8131"
"1992-02-20"," 82.73","26.1853","1.2983"," 3.66","0","31.63"," 3.8189"
"1992-02-21"," 81.67","25.8865","1.2835"," 3.70","0","31.63"," 3.8630"
"1992-02-24"," 82.19","26.0658","1.2924"," 3.68","0","31.63"," 3.8364"
"1992-02-25"," 81.89","25.9525","1.2868"," 3.70","0","31.63"," 3.8532"
"1992-02-26"," 82.48","26.0784","1.2930"," 3.68","0","31.63"," 3.8346"
"1992-02-27"," 82.08","25.9176","1.2850"," 3.70","0","31.63"," 3.8584"
"1992-02-28"," 81.95","25.8612","1.2822"," 3.71","0","31.63"," 3.8668"
"1992-03-02"," 81.56","25.7273","1.2756"," 3.73","0","31.63"," 3.8869"
"1992-03-03"," 81.31","25.6328","1.2709"," 3.74","0","31.63"," 3.9013"
"1992-03-04"," 81.14","25.6298","1.2708"," 3.74","0","31.63"," 3.9017"
"1992-03-05"," 80.76","25.5546","1.2670"," 3.75","0","31.63"," 3.9132"
"1992-03-06"," 80.99","25.6123","1.2699"," 3.74","0","31.63"," 3.9044"
"1992-03-09"," 81.70","25.7854","1.2785"," 3.72","0","31.63"," 3.8782"
"1992-03-10"," 82.07","25.9319","1.2857"," 3.70","0","31.63"," 3.8562"
"1992-03-11"," 81.61","25.7702","1.2777"," 3.72","0","31.63"," 3.8805"
"1992-03-12"," 81.36","25.6714","1.2728"," 3.74","0","31.63"," 3.8954"
"1992-03-13"," 81.39","25.6868","1.2736"," 3.73","0","31.63"," 3.8930"
"1992-03-16"," 81.26","25.6803","1.2733"," 3.73","0","31.63"," 3.8940"
"1992-03-17"," 81.66","25.8283","1.2806"," 3.71","0","31.63"," 3.8717"
"1992-03-18"," 81.45","25.7753","1.2780"," 3.72","0","31.63"," 3.8797"
"1992-03-19"," 81.92","25.9458","1.2864"," 3.70","0","31.63"," 3.8542"
"1992-03-20"," 82.58","26.1819","1.2981"," 3.66","0","31.63"," 3.8194"
"1992-03-23"," 82.53","26.1482","1.2965"," 3.67","0","31.63"," 3.8243"
"1992-03-24"," 82.16","26.0225","1.2902"," 3.69","0","31.63"," 3.8428"
"1992-03-25"," 82.54","26.1865","1.2984"," 3.66","0","31.63"," 3.8188"
"1992-03-26"," 82.29","26.0713","1.2926"," 3.68","0","31.63"," 3.8356"
"1992-03-27"," 81.38","25.7470","1.2766"," 3.72","0","31.63"," 3.8840"
"1992-03-30"," 81.87","25.9156","1.2849"," 3.70","0","31.63"," 3.8587"
"1992-03-31"," 81.93","25.1029","1.2853"," 3.70","0","30.52"," 3.9836"
"1992-04-01"," 81.86","25.0439","1.2823"," 3.71","0","30.52"," 3.9930"
"1992-04-02"," 81.35","24.9119","1.2755"," 3.73","0","30.52"," 4.0141"
"1992-04-03"," 81.93","25.1356","1.2870"," 3.69","0","30.52"," 3.9784"
"1992-04-06"," 81.90","25.0740","1.2838"," 3.70","0","30.52"," 3.9882"
"1992-04-07"," 81.32","24.9403","1.2770"," 3.72","0","30.52"," 4.0096"
"1992-04-08"," 80.16","24.5937","1.2592"," 3.77","0","30.52"," 4.0661"
"1992-04-09"," 81.42","25.0058","1.2803"," 3.71","0","30.52"," 3.9991"
"1992-04-10"," 82.32","25.2741","1.2941"," 3.67","0","30.52"," 3.9566"
"1992-04-13"," 82.65","25.3205","1.2964"," 3.67","0","30.52"," 3.9494"
"1992-04-14"," 83.93","25.7320","1.3175"," 3.61","0","30.52"," 3.8862"
"1992-04-15"," 85.21","26.1002","1.3364"," 3.56","0","30.52"," 3.8314"
"1992-04-16"," 85.94","26.3344","1.3484"," 3.52","0","30.52"," 3.7973"
"1992-04-20"," 85.99","26.3745","1.3504"," 3.52","0","30.52"," 3.7915"
"1992-04-21"," 86.40","26.5002","1.3568"," 3.50","0","30.52"," 3.7736"
"1992-04-22"," 87.65","26.9026","1.3774"," 3.45","0","30.52"," 3.7171"
"1992-04-23"," 88.40","27.1277","1.3890"," 3.42","0","30.52"," 3.6863"
"1992-04-24"," 87.49","26.8058","1.3725"," 3.46","0","30.52"," 3.7305"
"1992-04-27"," 87.93","26.9488","1.3798"," 3.44","0","30.52"," 3.7107"
"1992-04-28"," 88.05","26.9732","1.3811"," 3.44","0","30.52"," 3.7074"
"1992-04-29"," 88.22","27.0657","1.3858"," 3.43","0","30.52"," 3.6947"
"1992-04-30"," 88.49","27.1523","1.3902"," 3.42","0","30.52"," 3.6829"
"1992-05-01"," 88.15","27.0487","1.3849"," 3.43","0","30.52"," 3.6970"
"1992-05-04"," 89.06","27.3476","1.4002"," 3.39","0","30.52"," 3.6566"
"1992-05-05"," 88.44","27.1612","1.3907"," 3.42","0","30.52"," 3.6817"
"1992-05-06"," 88.31","27.1234","1.3888"," 3.42","0","30.52"," 3.6869"
"1992-05-07"," 87.91","27.0162","1.3833"," 3.44","0","30.52"," 3.7015"
"1992-05-08"," 88.00","26.9828","1.3816"," 3.44","0","30.52"," 3.7061"
"1992-05-11"," 87.85","26.9393","1.3793"," 3.45","0","30.52"," 3.7120"
"1992-05-12"," 87.47","26.8236","1.3734"," 3.46","0","30.52"," 3.7281"
"1992-05-13"," 87.30","26.7586","1.3701"," 3.47","0","30.52"," 3.7371"
"1992-05-14"," 87.71","26.8316","1.3738"," 3.46","0","30.52"," 3.7269"
"1992-05-15"," 87.20","26.6678","1.3654"," 3.48","0","30.52"," 3.7498"
"1992-05-18"," 88.04","26.9170","1.3782"," 3.45","0","30.52"," 3.7151"
"1992-05-19"," 88.61","27.1376","1.3895"," 3.42","0","30.52"," 3.6849"
"1992-05-20"," 88.86","27.2532","1.3954"," 3.41","0","30.52"," 3.6693"
"1992-05-21"," 87.38","26.7953","1.3720"," 3.46","0","30.52"," 3.7320"
"1992-05-22"," 87.16","26.7000","1.3671"," 3.48","0","30.52"," 3.7453"
"1992-05-26"," 85.57","26.2221","1.3426"," 3.54","0","30.52"," 3.8136"
"1992-05-27"," 86.50","26.5076","1.3572"," 3.50","0","30.52"," 3.7725"
"1992-05-28"," 86.16","26.4620","1.3549"," 3.51","0","30.52"," 3.7790"
"1992-05-29"," 85.72","26.1347","1.3493"," 3.54","0","30.58"," 3.8263"
"1992-06-01"," 85.96","26.1647","1.3508"," 3.54","0","30.58"," 3.8219"
"1992-06-02"," 84.92","25.8082","1.3324"," 3.59","0","30.58"," 3.8747"
"1992-06-03"," 85.24","25.9324","1.3388"," 3.57","0","30.58"," 3.8562"
"1992-06-04"," 84.97","25.8444","1.3343"," 3.58","0","30.58"," 3.8693"
"1992-06-05"," 85.69","26.0670","1.3458"," 3.55","0","30.58"," 3.8363"
"1992-06-08"," 86.57","26.3617","1.3610"," 3.51","0","30.58"," 3.7934"
"1992-06-09"," 86.21","26.2522","1.3553"," 3.53","0","30.58"," 3.8092"
"1992-06-10"," 86.56","26.4033","1.3631"," 3.51","0","30.58"," 3.7874"
"1992-06-11"," 87.03","26.5297","1.3697"," 3.49","0","30.58"," 3.7694"
"1992-06-12"," 87.02","26.5335","1.3699"," 3.49","0","30.58"," 3.7688"
"1992-06-15"," 87.09","26.5410","1.3702"," 3.49","0","30.58"," 3.7678"
"1992-06-16"," 86.66","26.3929","1.3626"," 3.51","0","30.58"," 3.7889"
"1992-06-17"," 86.38","26.3503","1.3604"," 3.51","0","30.58"," 3.7950"
"1992-06-18"," 86.08","26.2158","1.3535"," 3.53","0","30.58"," 3.8145"
"1992-06-19"," 86.81","26.4585","1.3660"," 3.50","0","30.58"," 3.7795"
"1992-06-22"," 86.69","26.4148","1.3637"," 3.51","0","30.58"," 3.7858"
"1992-06-23"," 86.56","26.4154","1.3638"," 3.51","0","30.58"," 3.7857"
"1992-06-24"," 85.92","26.2126","1.3533"," 3.53","0","30.58"," 3.8150"
"1992-06-25"," 85.72","26.1557","1.3503"," 3.54","0","30.58"," 3.8233"
"1992-06-26"," 85.93","26.2015","1.3527"," 3.53","0","30.58"," 3.8166"
"1992-06-29"," 86.93","26.5101","1.3686"," 3.49","0","30.58"," 3.7721"
"1992-06-30"," 87.09","26.0745","1.3723"," 3.49","0","31.06"," 3.8352"
"1992-07-01"," 88.16","26.3899","1.3889"," 3.45","0","31.06"," 3.7893"
"1992-07-02"," 88.34","26.4210","1.3905"," 3.45","0","31.06"," 3.7849"
"1992-07-06"," 89.24","26.6541","1.4028"," 3.41","0","31.06"," 3.7518"
"1992-07-07"," 89.33","26.6909","1.4047"," 3.41","0","31.06"," 3.7466"
"1992-07-08"," 89.83","26.8364","1.4124"," 3.39","0","31.06"," 3.7263"
"1992-07-09"," 90.31","26.9879","1.4203"," 3.37","0","31.06"," 3.7054"
"1992-07-10"," 90.22","26.9758","1.4197"," 3.37","0","31.06"," 3.7070"
"1992-07-13"," 90.22","26.9726","1.4195"," 3.37","0","31.06"," 3.7075"
"1992-07-14"," 90.64","27.1028","1.4264"," 3.36","0","31.06"," 3.6897"
"1992-07-15"," 90.80","27.1333","1.4280"," 3.35","0","31.06"," 3.6855"
"1992-07-16"," 91.70","27.4037","1.4422"," 3.32","0","31.06"," 3.6491"
"1992-07-17"," 91.44","27.3040","1.4370"," 3.33","0","31.06"," 3.6625"
"1992-07-20"," 91.36","27.2894","1.4362"," 3.34","0","31.06"," 3.6644"
"1992-07-21"," 90.89","27.1610","1.4295"," 3.35","0","31.06"," 3.6818"
"1992-07-22"," 90.07","26.9009","1.4158"," 3.38","0","31.06"," 3.7173"
"1992-07-23"," 90.61","27.0467","1.4234"," 3.37","0","31.06"," 3.6973"
"1992-07-24"," 90.44","26.9742","1.4196"," 3.37","0","31.06"," 3.7072"
"1992-07-27"," 90.50","26.9772","1.4198"," 3.37","0","31.06"," 3.7068"
"1992-07-28"," 91.64","27.3732","1.4406"," 3.33","0","31.06"," 3.6532"
